episodes,steps,x,y,distance,reward,yaw,steering,throttle,waypoint,total
708,219,5.97,0.82,0,1.5,0.71,0,0.4,8,315
708,221,5.98,0.85,0,1.5,0.74,0,0.4,9,318
708,223,6.04,0.9,0,1.5,0.75,-0.8,0.8,9,321
708,211,5.91,0.68,0,1.5,0.4,0.8,0.4,7,303
708,212,5.92,0.69,0,1.5,0.42,0.8,0.4,8,304.5
708,213,5.93,0.72,0,1.5,0.49,0.8,0.8,8,306
708,214,5.94,0.74,0,1.5,0.55,0.4,0.4,8,307.5
708,215,5.94,0.76,0,1.5,0.59,0,0.4,8,309
708,216,5.95,0.77,0,1.5,0.62,0.4,0.4,8,310.5
708,217,5.96,0.79,0,1.5,0.67,0.8,0.8,8,312
708,218,5.96,0.81,0,1.5,0.69,0.4,0.4,8,313.5
708,190,5.58,0.48,0,1.5,-0.08,0.4,0.4,5,280
708,173,5.17,0.58,0,1.5,-0.01,-0.8,0.8,4,260.5
708,167,5.07,0.58,0,1.5,-0.02,0.8,0.4,4,251.5
708,168,5.08,0.58,0,1.5,0.01,0,0.4,4,253
708,154,4.81,0.58,0,1.5,-0.11,-0.8,0.4,3,232
708,128,4.23,0.58,0,1.5,0.01,0.8,0.8,3,193.5
708,127,4.2,0.58,0,1.5,0,0.4,0.4,3,192
708,126,4.19,0.58,0,1.5,0.01,0,0.8,3,190.5
708,117,3.97,0.58,0,1.5,0.04,0.4,0.8,2,177
708,108,3.76,0.58,0,1.5,0.04,-0.4,0.4,2,163.5
708,106,3.72,0.58,0,1.5,0.04,0,0.8,2,160.5
708,107,3.74,0.58,0,1.5,0.04,-0.8,0.4,2,162
708,82,3.31,0.58,0,1.5,-0.02,-0.4,0.4,2,124.5
708,83,3.32,0.58,0,1.5,-0.04,-0.4,0.4,2,126
708,67,3.05,0.58,0,1.5,-0.04,0.4,0.4,2,102
708,68,3.06,0.58,0,1.5,-0.02,0,0.4,2,103.5
708,55,2.88,0.58,0,1.5,-0.07,-0.8,0.4,1,84
707,281,4.78,2.01,0,1.5,-3.04,-0.4,0.8,21,385.8
707,280,4.8,2.01,0,1.5,-3.02,-0.4,0.4,21,384.3
707,279,4.82,2.01,0,1.5,-3.02,0,0.4,21,382.8
707,278,4.85,2.01,0,1.5,-3.01,-0.8,1.6,20,381.3
707,277,4.89,2.01,0,1.5,-3,0,0.4,20,379.8
707,249,5.77,1.93,0,1.5,2.36,0,1.6,18,344.3
707,255,5.63,2,0,1.5,2.52,0.4,0.4,19,353.3
707,256,5.6,2,0,1.5,2.55,0,0.8,19,354.8
707,257,5.59,2.01,0,1.5,2.57,0.4,0.4,19,356.3
707,243,5.92,1.85,0,1.5,2.09,0,0.4,17,335.3
707,214,6.16,1.3,0,1.5,1.19,-0.4,0.8,12,294.3
707,203,6.08,1.08,0,1.5,1.09,-0.8,0.8,10,277.8
707,210,6.15,1.22,0,1.5,1.12,0,0.4,11,288.3
707,211,6.15,1.24,0,1.5,1.13,0,0.4,11,289.8
707,204,6.1,1.12,0,1.5,1.09,0.4,1.6,10,279.3
707,201,6.06,1.02,0,1.5,1.06,0.4,0.4,10,274.8
707,202,6.07,1.05,0,1.5,1.09,-0.4,1.6,10,276.3
707,189,5.91,0.68,0,1.5,0.61,0.4,0.4,7,256.8
707,190,5.92,0.7,0,1.5,0.63,-0.8,0.8,8,258.3
707,191,5.93,0.72,0,1.5,0.66,0.8,0.4,8,259.8
707,193,5.98,0.79,0,1.5,0.75,0.4,1.6,8,262.8
707,131,4.4,0.58,0,1.5,-0.1,0,1.6,3,197
707,103,3.7,0.58,0,1.5,0.01,0,1.6,2,156
707,104,3.73,0.58,0,1.5,0.01,0.4,0.4,2,157.5
707,102,3.67,0.58,0,1.5,0.01,-0.4,0.4,2,154.5
707,101,3.65,0.58,0,1.5,0.01,0.4,0.4,2,153
707,100,3.64,0.58,0,1.5,0.01,-0.4,0.4,2,151.5
707,99,3.63,0.58,0,1.5,0.02,-0.8,0.4,2,150
707,98,3.61,0.58,0,1.5,0.01,0.4,0.4,2,148.5
707,97,3.6,0.58,0,1.5,0,0,0.4,2,147
707,96,3.59,0.58,0,1.5,-0.01,0.4,0.4,2,145.5
707,85,3.37,0.58,0,1.5,-0.01,0,0.4,2,129
707,86,3.38,0.58,0,1.5,-0.02,0.4,0.4,2,130.5
707,87,3.39,0.58,0,1.5,-0.01,0.4,0.4,2,132
707,88,3.41,0.58,0,1.5,-0.01,-0.4,0.4,2,133.5
707,89,3.44,0.58,0,1.5,-0.02,-0.4,1.6,2,135
707,84,3.35,0.58,0,1.5,-0.01,-0.4,0.8,2,127.5
707,80,3.28,0.58,0,1.5,0,0.4,0.4,2,121.5
707,79,3.27,0.58,0,1.5,-0.01,0.4,0.4,2,120
707,78,3.25,0.58,0,1.5,0,-0.4,0.4,2,118.5
707,75,3.2,0.58,0,1.5,0,0.4,0.4,2,114
707,74,3.18,0.58,0,1.5,-0.01,0,0.4,2,112.5
707,73,3.17,0.58,0,1.5,-0.02,0,0.4,2,111
707,72,3.15,0.58,0,1.5,-0.03,0.4,0.4,2,109.5
707,71,3.14,0.58,0,1.5,-0.04,0.4,0.4,2,108
707,70,3.13,0.58,0,1.5,-0.04,0,0.4,2,106.5
707,69,3.11,0.58,0,1.5,-0.04,-0.4,0.4,2,105
707,68,3.1,0.58,0,1.5,-0.05,0.4,0.4,2,103.5
707,66,3.07,0.58,0,1.5,-0.06,0,0.4,2,100.5
707,63,3.03,0.58,0,1.5,-0.04,0.4,0.4,2,96
707,64,3.04,0.58,0,1.5,-0.05,0,0.4,2,97.5
707,65,3.05,0.58,0,1.5,-0.05,0.4,0.4,2,99
707,52,2.81,0.58,0,1.5,-0.03,0.4,0.4,1,79.5
707,51,2.79,0.58,0,1.5,-0.04,0.4,0.4,1,78
707,45,2.71,0.58,0,1.5,-0.07,0.4,0.4,1,69
707,44,2.69,0.58,0,1.5,-0.06,0,0.4,1,67.5
707,26,2.43,0.58,0,1.5,-0.01,0,0.4,1,40.5
707,27,2.44,0.58,0,1.5,-0.01,0.4,0.4,1,42
707,25,2.42,0.58,0,1.5,-0.02,-0.8,0.4,1,39
707,23,2.39,0.58,0,1.5,-0.03,0.4,0.4,1,36
707,24,2.4,0.58,0,1.5,-0.02,0,0.4,1,37.5
707,22,2.37,0.58,0,1.5,-0.05,0.4,0.4,1,34.5
707,16,2.29,0.58,0,1.5,-0.06,0,0.4,1,25.5
707,17,2.3,0.58,0,1.5,-0.07,0.4,0.4,1,27
706,302,4.01,2.09,0,1.5,2.91,0.8,0.8,24,420.5
706,301,4.03,2.09,0,1.5,2.89,0,0.4,24,419
706,293,4.23,2.02,0,1.5,2.94,-0.4,0.4,22,407
706,292,4.26,2,0,1.5,2.98,-0.4,1.6,22,405.5
706,246,5.3,2,0,1.5,2.93,0,0.8,20,350
706,245,5.32,2,0,1.5,2.9,-0.8,0.4,20,348.5
706,244,5.34,2,0,1.5,2.85,0.8,0.8,20,347
706,234,5.59,2,0,1.5,2.47,0.8,1.6,19,332
706,230,5.75,1.95,0,1.5,2.31,0.8,0.4,18,326
706,221,5.95,1.81,0,1.5,2,0.8,0.8,17,312.5
706,222,5.93,1.83,0,1.5,2.03,0.4,0.8,17,314
706,213,6.1,1.57,0,1.5,1.65,-0.4,1.6,15,300.5
706,214,6.08,1.62,0,1.5,1.7,0,1.6,15,302
706,200,6.16,1.19,0,1.5,1.12,0.4,0.4,11,281
706,201,6.16,1.2,0,1.5,1.15,-0.4,0.4,11,282.5
706,193,6.11,1.01,0,1.5,0.91,-0.4,1.6,10,271.5
706,186,5.96,0.79,0,1.5,0.74,0,0.4,8,261
706,185,5.95,0.77,0,1.5,0.72,0.8,0.8,8,259.5
706,142,4.83,0.58,0,1.5,-0.12,-0.8,1.6,3,211.5
706,105,3.77,0.58,0,1.5,-0.01,-0.4,0.4,2,159
706,99,3.66,0.58,0,1.5,0.02,-0.8,0.4,2,150
706,98,3.65,0.58,0,1.5,0,0.4,0.4,2,148.5
706,104,3.76,0.58,0,1.5,0.01,-0.4,0.4,2,157.5
706,85,3.42,0.58,0,1.5,-0.05,-0.8,0.4,2,129
706,69,3.09,0.58,0,1.5,-0.01,0.4,0.4,2,105
706,70,3.1,0.58,0,1.5,0,0.4,0.4,2,106.5
706,71,3.12,0.58,0,1.5,0.02,0.4,0.4,2,108
706,50,2.79,0.58,0,1.5,-0.03,0,0.4,1,76.5
706,51,2.81,0.58,0,1.5,-0.03,0,0.4,1,78
706,52,2.82,0.58,0,1.5,-0.03,0.4,0.4,1,79.5
706,53,2.83,0.58,0,1.5,-0.02,0,0.4,1,81
706,54,2.85,0.58,0,1.5,-0.02,0,0.4,1,82.5
706,55,2.86,0.58,0,1.5,-0.02,-0.8,0.4,1,84
706,56,2.88,0.58,0,1.5,-0.04,-0.4,0.8,1,85.5
706,41,2.65,0.58,0,1.5,-0.07,-0.8,0.8,1,63
706,49,2.78,0.58,0,1.5,-0.03,0,0.4,1,75
706,48,2.77,0.58,0,1.5,-0.03,-0.8,0.4,1,73.5
706,47,2.75,0.58,0,1.5,-0.04,0.4,0.4,1,72
706,46,2.74,0.58,0,1.5,-0.06,0.4,0.4,1,70.5
706,36,2.58,0.58,0,1.5,-0.06,0.4,0.4,1,55.5
706,37,2.59,0.58,0,1.5,-0.07,0.4,0.4,1,57
706,38,2.6,0.58,0,1.5,-0.07,0.4,0.4,1,58.5
706,39,2.62,0.58,0,1.5,-0.06,0,0.4,1,60
706,40,2.63,0.58,0,1.5,-0.06,0,0.4,1,61.5
705,117,4.12,0.58,0,1.5,0.07,-0.4,1.6,3,177
705,118,4.16,0.58,0,1.5,0.03,-0.8,0.4,3,178.5
705,113,4,0.58,0,1.5,0.09,0.8,0.8,2,171
705,98,3.64,0.58,0,1.5,0.03,-0.8,0.4,2,148.5
705,97,3.62,0.58,0,1.5,0.05,-0.8,0.8,2,147
705,96,3.59,0.58,0,1.5,0.06,-0.8,0.8,2,145.5
705,95,3.57,0.58,0,1.5,0.05,0,0.8,2,144
705,68,3.1,0.58,0,1.5,-0.05,-0.8,0.4,2,103.5
705,67,3.09,0.58,0,1.5,-0.03,-0.4,0.4,2,102
705,52,2.83,0.58,0,1.5,-0.03,0,0.4,1,79.5
705,51,2.82,0.58,0,1.5,-0.04,0.4,0.4,1,78
705,50,2.81,0.58,0,1.5,-0.05,0.4,0.4,1,76.5
705,49,2.79,0.58,0,1.5,-0.06,0.4,0.4,1,75
705,46,2.75,0.58,0,1.5,-0.05,0,0.4,1,70.5
705,48,2.78,0.58,0,1.5,-0.06,0,0.4,1,73.5
705,47,2.77,0.58,0,1.5,-0.06,0,0.4,1,72
704,234,6.1,1.67,0,1.5,1.55,0.8,0.8,15,347
704,225,6.13,1.36,0,1.5,1.29,-0.4,1.6,13,333.5
704,221,6.15,1.24,0,1.5,1.11,0.8,0.8,11,327.5
704,220,6.16,1.21,0,1.5,1.09,0.8,0.8,11,326
704,219,6.16,1.19,0,1.5,1.07,0.4,0.4,11,324.5
704,222,6.15,1.27,0,1.5,1.17,0.8,0.8,12,329
704,197,5.97,0.78,0,1.5,0.54,0,0.4,8,293
704,198,5.98,0.79,0,1.5,0.56,0.8,0.4,8,294.5
704,194,5.94,0.75,0,1.5,0.48,0.8,0.4,8,288.5
704,179,5.65,0.55,0,1.5,0,0.4,0.8,5,268
704,172,5.42,0.56,0,1.5,-0.04,-0.8,0.4,4,257.5
704,175,5.49,0.54,0,1.5,-0.08,-0.8,0.8,4,262
704,171,5.41,0.56,0,1.5,-0.04,0.8,0.4,4,256
704,170,5.4,0.56,0,1.5,-0.03,-0.8,0.4,4,254.5
704,162,5.2,0.58,0,1.5,0.03,-0.4,0.4,4,242.5
704,163,5.23,0.58,0,1.5,0.02,-0.4,1.6,4,244
704,165,5.28,0.58,0,1.5,0.02,0,0.4,4,247
704,169,5.38,0.56,0,1.5,-0.03,0.8,0.8,4,253
704,134,4.58,0.58,0,1.5,-0.01,0.8,1.6,3,200.5
704,133,4.53,0.58,0,1.5,-0.01,0,1.6,3,199
704,137,4.68,0.58,0,1.5,-0.01,-0.4,0.8,3,205
704,139,4.76,0.58,0,1.5,-0.01,-0.8,0.4,3,208
704,138,4.72,0.58,0,1.5,-0.01,0.8,1.6,3,206.5
704,140,4.77,0.58,0,1.5,-0.02,-0.8,0.4,3,209.5
704,125,4.26,0.58,0,1.5,0.01,0,1.6,3,187
704,124,4.21,0.58,0,1.5,-0.01,0.4,0.8,3,185.5
704,117,4.06,0.58,0,1.5,-0.03,0,0.8,3,175
704,92,3.5,0.58,0,1.5,-0.02,-0.4,0.4,2,139.5
704,91,3.49,0.58,0,1.5,-0.02,0.4,0.4,2,138
704,90,3.48,0.58,0,1.5,-0.01,-0.4,0.4,2,136.5
704,89,3.46,0.58,0,1.5,-0.01,0,0.8,2,135
704,88,3.43,0.58,0,1.5,0,-0.4,0.4,2,133.5
704,87,3.42,0.58,0,1.5,0.01,0,0.8,2,132
704,79,3.27,0.58,0,1.5,-0.03,0.4,0.4,2,120
704,80,3.28,0.58,0,1.5,-0.02,0,0.4,2,121.5
704,81,3.29,0.58,0,1.5,-0.01,0,0.4,2,123
704,82,3.32,0.58,0,1.5,0,0.4,0.8,2,124.5
704,83,3.34,0.58,0,1.5,0.01,-0.4,0.4,2,126
704,84,3.36,0.58,0,1.5,0.01,-0.4,0.8,2,127.5
704,85,3.38,0.58,0,1.5,0.01,0.4,0.4,2,129
704,86,3.39,0.58,0,1.5,0.01,-0.4,0.4,2,130.5
704,73,3.16,0.58,0,1.5,-0.03,-0.4,1.6,2,111
704,72,3.12,0.58,0,1.5,-0.03,0,0.4,2,109.5
704,69,3.08,0.58,0,1.5,-0.03,0,0.4,2,105
704,71,3.11,0.58,0,1.5,-0.03,0,0.4,2,108
704,70,3.09,0.58,0,1.5,-0.03,0,0.4,2,106.5
704,60,2.95,0.58,0,1.5,-0.04,0,0.4,1,91.5
704,62,2.98,0.58,0,1.5,-0.03,-0.8,0.4,1,94.5
704,63,3,0.58,0,1.5,-0.04,0,0.4,1,96
704,64,3.01,0.58,0,1.5,-0.04,0,0.4,2,97.5
704,65,3.02,0.58,0,1.5,-0.05,0,0.4,2,99
704,66,3.04,0.58,0,1.5,-0.05,0.4,0.4,2,100.5
704,67,3.05,0.58,0,1.5,-0.04,0.4,0.4,2,102
704,68,3.07,0.58,0,1.5,-0.04,0,0.4,2,103.5
704,54,2.87,0.58,0,1.5,-0.05,0,0.4,1,82.5
704,55,2.88,0.58,0,1.5,-0.05,0,0.4,1,84
704,59,2.94,0.58,0,1.5,-0.04,0,0.4,1,90
704,58,2.92,0.58,0,1.5,-0.05,0.4,0.4,1,88.5
704,57,2.91,0.58,0,1.5,-0.05,0.4,0.4,1,87
704,56,2.9,0.58,0,1.5,-0.06,0,0.4,1,85.5
704,37,2.59,0.58,0,1.5,-0.02,0.4,0.4,1,57
704,36,2.58,0.58,0,1.5,-0.04,0.4,0.4,1,55.5
704,35,2.57,0.58,0,1.5,-0.05,0,0.4,1,54
704,34,2.55,0.58,0,1.5,-0.06,0.4,0.4,1,52.5
704,26,2.42,0.58,0,1.5,-0.07,0,0.8,1,40.5
704,27,2.44,0.58,0,1.5,-0.08,0,0.4,1,42
704,28,2.45,0.58,0,1.5,-0.09,0.4,0.4,1,43.5
704,29,2.47,0.58,0,1.5,-0.08,0.4,0.4,1,45
703,296,3.89,2.14,0,1.5,2.91,0.4,0.4,25,414.5
703,295,3.9,2.14,0,1.5,2.9,0.8,0.4,25,413
703,277,4.41,2.02,0,1.5,3.04,0.8,0.4,21,386
703,253,4.99,2.01,0,1.5,-2.97,0.4,0.8,20,355.5
703,226,5.79,1.91,0,1.5,2.16,0.8,0.8,18,321
703,220,5.92,1.79,0,1.5,1.97,-0.4,1.6,17,312
703,219,5.95,1.77,0,1.5,1.9,0.8,0.4,17,310.5
703,218,5.96,1.76,0,1.5,1.88,0.8,0.8,17,309
703,217,5.98,1.75,0,1.5,1.85,0.8,0.8,16,307.5
703,216,6,1.73,0,1.5,1.84,0.4,0.8,16,306
703,210,6.1,1.61,0,1.5,1.58,0.4,0.8,15,297
703,201,6.17,1.32,0,1.5,1.2,0.8,0.8,12,283.5
703,200,6.16,1.3,0,1.5,1.2,0,0.4,12,282
703,198,6.14,1.27,0,1.5,1.22,-0.8,0.4,12,279
703,189,6.1,1.04,0,1.5,0.99,0.4,0.4,10,265.5
703,190,6.1,1.06,0,1.5,1.03,0.4,0.8,10,267
703,191,6.1,1.08,0,1.5,1.06,-0.4,0.4,10,268.5
703,196,6.12,1.2,0,1.5,1.19,-0.4,0.8,11,276
703,176,5.92,0.71,0,1.5,0.27,0.4,0.8,8,248.5
703,169,5.67,0.63,0,1.5,-0.03,0,1.6,6,238.5
703,170,5.72,0.62,0,1.5,-0.05,-0.8,1.6,6,240
703,94,3.71,0.58,0,1.5,0.02,-0.4,1.6,2,142.5
703,82,3.44,0.58,0,1.5,-0.01,0,0.4,2,124.5
703,83,3.45,0.58,0,1.5,0,-0.8,0.4,2,126
703,63,3.16,0.58,0,1.5,-0.05,0.4,0.4,2,96
703,62,3.15,0.58,0,1.5,-0.03,-0.8,0.4,2,94.5
703,51,2.96,0.58,0,1.5,-0.01,0.4,0.4,1,78
703,50,2.95,0.58,0,1.5,-0.04,0.4,0.8,1,76.5
703,45,2.85,0.58,0,1.5,-0.08,0.4,0.4,1,69
703,44,2.84,0.58,0,1.5,-0.06,-0.4,0.8,1,67.5
703,24,2.52,0.58,0,1.5,-0.05,0,0.4,1,37.5
703,25,2.54,0.58,0,1.5,-0.04,0,0.4,1,39
703,26,2.55,0.58,0,1.5,-0.04,0,0.4,1,40.5
703,27,2.58,0.58,0,1.5,-0.03,0.4,0.8,1,42
703,22,2.5,0.58,0,1.5,-0.07,0,0.4,1,34.5
703,23,2.51,0.58,0,1.5,-0.06,0.4,0.4,1,36
703,21,2.48,0.58,0,1.5,-0.08,-0.4,0.8,1,33
703,17,2.41,0.58,0,1.5,-0.1,0,0.4,1,27
702,282,4.92,2.01,0,1.5,-3.07,0,1.6,20,411.5
702,259,5.48,2.08,0,1.5,2.68,0.8,0.4,19,380.5
702,240,5.9,1.91,0,1.5,2.04,0,0.4,17,354.5
702,245,5.77,2,0,1.5,2.31,0.8,0.8,18,360.5
702,223,6.12,1.45,0,1.5,1.38,0,0.8,13,329.5
702,226,6.1,1.55,0,1.5,1.51,0.4,0.8,14,334
702,229,6.08,1.62,0,1.5,1.61,-0.4,0.8,15,338.5
702,219,6.13,1.35,0,1.5,1.27,-0.4,1.6,13,323.5
702,214,6.12,1.2,0,1.5,1.07,0,1.6,11,316
702,218,6.12,1.3,0,1.5,1.22,-0.4,1.6,12,322
702,215,6.13,1.23,0,1.5,1.13,0,0.4,11,317.5
702,209,6.1,1.06,0,1.5,0.87,0.4,0.8,10,308.5
702,205,6.06,1,0,1.5,0.82,0.8,0.4,10,302.5
702,203,6.03,0.97,0,1.5,0.86,-0.8,0.8,9,299.5
702,199,5.99,0.89,0,1.5,0.77,-0.4,0.4,9,293.5
702,196,5.96,0.81,0,1.5,0.6,0.8,0.8,8,289
702,194,5.93,0.76,0,1.5,0.51,0.4,1.6,8,286
702,174,5.41,0.56,0,1.5,0,0.8,0.4,4,257
702,166,5.21,0.58,0,1.5,0.13,-0.8,1.6,4,245
702,169,5.31,0.58,0,1.5,0.1,-0.8,0.8,4,249.5
702,173,5.39,0.56,0,1.5,0.01,-0.8,0.8,4,255.5
702,171,5.34,0.58,0,1.5,0.07,0,0.4,4,252.5
702,170,5.33,0.58,0,1.5,0.08,0,0.4,4,251
702,142,4.65,0.58,0,1.5,-0.03,-0.4,0.8,3,214.5
702,132,4.44,0.58,0,1.5,0.04,0.4,0.4,3,199.5
702,131,4.42,0.58,0,1.5,0.02,0,0.8,3,198
702,118,4.1,0.58,0,1.5,-0.04,0,1.6,3,178.5
702,116,4.01,0.58,0,1.5,-0.04,0.8,0.4,3,175.5
702,117,4.05,0.58,0,1.5,-0.04,0,1.6,3,177
702,101,3.72,0.58,0,1.5,0,0.4,0.4,2,153
702,100,3.7,0.58,0,1.5,-0.02,-0.4,0.4,2,151.5
702,89,3.52,0.58,0,1.5,-0.05,0.8,0.4,2,135
702,90,3.54,0.58,0,1.5,-0.07,0,0.8,2,136.5
702,64,3.1,0.58,0,1.5,-0.06,0,0.4,2,97.5
702,70,3.19,0.58,0,1.5,-0.04,0.4,0.4,2,106.5
702,71,3.2,0.58,0,1.5,-0.03,0.4,0.4,2,108
702,72,3.21,0.58,0,1.5,-0.02,0.4,0.4,2,109.5
702,63,3.09,0.58,0,1.5,-0.04,-0.4,0.4,2,96
702,50,2.82,0.58,0,1.5,0,0.4,0.4,1,76.5
702,49,2.81,0.58,0,1.5,-0.01,0.4,0.4,1,75
702,37,2.61,0.58,0,1.5,-0.03,0.4,0.4,1,57
702,38,2.63,0.58,0,1.5,-0.03,0.4,0.4,1,58.5
702,39,2.64,0.58,0,1.5,-0.04,-0.8,0.4,1,60
702,40,2.65,0.58,0,1.5,-0.05,0,0.4,1,61.5
702,28,2.46,0.58,0,1.5,-0.01,0.4,0.4,1,43.5
702,19,2.33,0.58,0,1.5,-0.05,0,0.4,1,30
702,20,2.35,0.58,0,1.5,-0.05,0.4,0.4,1,31.5
702,21,2.36,0.58,0,1.5,-0.04,0.4,0.4,1,33
702,22,2.37,0.58,0,1.5,-0.03,0.4,0.4,1,34.5
702,23,2.39,0.58,0,1.5,-0.02,-0.4,0.4,1,36
702,24,2.4,0.58,0,1.5,-0.01,0,0.4,1,37.5
702,25,2.42,0.58,0,1.5,-0.02,-0.8,0.4,1,39
702,26,2.43,0.58,0,1.5,-0.02,0.4,0.4,1,40.5
702,27,2.45,0.58,0,1.5,-0.02,0.4,0.4,1,42
702,12,2.23,0.58,0,1.5,-0.04,0,0.4,1,19.5
702,13,2.25,0.58,0,1.5,-0.05,0.4,0.4,1,21
702,14,2.26,0.58,0,1.5,-0.05,0.4,0.4,1,22.5
702,15,2.27,0.58,0,1.5,-0.05,0,0.4,1,24
702,16,2.29,0.58,0,1.5,-0.05,0,0.4,1,25.5
702,17,2.3,0.58,0,1.5,-0.05,0,0.4,1,27
702,18,2.32,0.58,0,1.5,-0.05,0,0.4,1,28.5
701,313,4.01,2.08,0,1.5,-3.12,-0.8,1.6,24,427.5
701,260,5.52,2.05,0,1.5,2.67,0.4,0.8,19,370.5
701,259,5.54,2.04,0,1.5,2.63,0.4,0.4,19,369
701,253,5.71,1.99,0,1.5,2.39,0.8,1.6,18,360
701,245,5.93,1.85,0,1.5,2.06,0.4,0.8,17,348
701,239,6.08,1.68,0,1.5,1.67,0,1.6,16,339
701,237,6.1,1.6,0,1.5,1.58,-0.8,1.6,15,336
701,221,6.12,1.3,0,1.5,1.27,-0.4,0.4,12,312
701,222,6.12,1.31,0,1.5,1.28,-0.4,0.4,12,313.5
701,224,6.13,1.34,0,1.5,1.28,0.4,0.4,12,316.5
701,227,6.14,1.38,0,1.5,1.3,0.8,0.4,13,321
701,228,6.14,1.39,0,1.5,1.32,0.4,0.4,13,322.5
701,229,6.14,1.42,0,1.5,1.34,-0.8,0.8,13,324
701,220,6.12,1.28,0,1.5,1.25,0.4,0.4,12,310.5
701,217,6.13,1.22,0,1.5,1.12,0.4,1.6,11,306
701,210,6.1,1.04,0,1.5,0.85,-0.8,1.6,10,295.5
701,207,6.04,0.92,0,1.5,0.73,0.8,1.6,9,291
701,202,5.98,0.84,0,1.5,0.62,-0.4,0.4,9,283.5
701,197,5.93,0.76,0,1.5,0.48,0.8,0.4,8,276
701,200,5.96,0.81,0,1.5,0.56,0.4,0.8,8,280.5
701,201,5.97,0.83,0,1.5,0.59,0.4,0.4,8,282
701,184,5.59,0.58,0,1.5,-0.11,0.8,0.4,5,258
701,185,5.62,0.58,0,1.5,-0.08,-0.4,0.8,5,259.5
701,186,5.65,0.58,0,1.5,-0.07,-0.4,0.8,5,261
701,187,5.66,0.58,0,1.5,-0.05,0.8,0.4,5,262.5
701,177,5.45,0.58,0,1.5,-0.18,0.4,1.6,4,247.5
701,180,5.53,0.57,0,1.5,-0.16,0.4,0.8,4,252
701,181,5.55,0.57,0,1.5,-0.15,0,0.4,4,253.5
701,124,4.14,0.58,0,1.5,0.03,0.4,0.4,3,187.5
701,125,4.17,0.58,0,1.5,0.06,0.8,0.8,3,189
701,98,3.57,0.58,0,1.5,0,0.4,0.4,2,148.5
701,97,3.56,0.58,0,1.5,0,0.4,0.4,2,147
701,96,3.55,0.58,0,1.5,0.01,-0.4,0.4,2,145.5
701,95,3.53,0.58,0,1.5,0.01,-0.4,0.4,2,144
701,94,3.52,0.58,0,1.5,0.02,-0.4,0.4,2,142.5
701,93,3.5,0.58,0,1.5,0.01,0.4,0.4,2,141
701,92,3.49,0.58,0,1.5,0.01,0.4,0.4,2,139.5
701,91,3.48,0.58,0,1.5,0.01,-0.4,0.4,2,138
701,90,3.46,0.58,0,1.5,0.02,-0.8,0.4,2,136.5
701,89,3.45,0.58,0,1.5,0.01,0,0.4,2,135
701,78,3.27,0.58,0,1.5,-0.01,-0.8,0.4,2,118.5
701,71,3.16,0.58,0,1.5,0,0.4,0.4,2,108
701,70,3.14,0.58,0,1.5,-0.01,0.4,0.4,2,106.5
701,69,3.13,0.58,0,1.5,-0.02,0,0.4,2,105
701,60,2.99,0.58,0,1.5,-0.03,-0.8,0.4,1,91.5
701,59,2.97,0.58,0,1.5,-0.03,-0.4,0.8,1,90
701,58,2.95,0.58,0,1.5,-0.03,0,0.4,1,88.5
701,57,2.93,0.58,0,1.5,-0.05,0.4,0.4,1,87
701,56,2.92,0.58,0,1.5,-0.06,0.4,0.4,1,85.5
701,55,2.91,0.58,0,1.5,-0.07,0.4,0.4,1,84
701,51,2.85,0.58,0,1.5,-0.06,0.4,0.4,1,78
701,52,2.86,0.58,0,1.5,-0.07,0,0.4,1,79.5
701,54,2.89,0.58,0,1.5,-0.07,0.4,0.4,1,82.5
701,53,2.88,0.58,0,1.5,-0.07,0.4,0.4,1,81
701,37,2.59,0.58,0,1.5,-0.04,0.4,0.4,1,57
701,35,2.56,0.58,0,1.5,-0.05,0.4,0.4,1,54
701,34,2.55,0.58,0,1.5,-0.05,0,0.4,1,52.5
701,33,2.53,0.58,0,1.5,-0.05,0,0.4,1,51
701,36,2.58,0.58,0,1.5,-0.05,0.4,0.4,1,55.5
700,182,5.69,0.64,0,1.5,0.07,-0.8,0.8,6,267
700,183,5.73,0.63,0,1.5,0.03,0,1.6,6,268.5
700,160,5.03,0.58,0,1.5,0.02,0.8,0.4,4,234
700,154,4.92,0.58,0,1.5,-0.01,-0.4,0.4,3,225
700,97,3.62,0.58,0,1.5,-0.03,0,0.8,2,147
700,98,3.64,0.58,0,1.5,-0.03,-0.8,0.4,2,148.5
700,77,3.26,0.58,0,1.5,-0.01,0.4,0.4,2,117
700,76,3.25,0.58,0,1.5,-0.02,0.4,0.4,2,115.5
700,75,3.23,0.58,0,1.5,-0.03,0,0.4,2,114
700,66,3.11,0.58,0,1.5,-0.04,-0.4,0.4,2,100.5
700,67,3.13,0.58,0,1.5,-0.06,0,0.4,2,102
700,73,3.21,0.58,0,1.5,-0.05,0.4,0.4,2,111
700,74,3.22,0.58,0,1.5,-0.04,-0.4,0.4,2,112.5
700,57,2.93,0.58,0,1.5,-0.03,0.8,0.4,1,87
700,48,2.79,0.58,0,1.5,-0.06,-0.4,0.8,1,73.5
700,56,2.91,0.58,0,1.5,-0.06,0.4,0.8,1,85.5
700,25,2.44,0.58,0,1.5,-0.08,0.4,0.4,1,39
700,24,2.42,0.58,0,1.5,-0.08,0,0.4,1,37.5
700,23,2.41,0.58,0,1.5,-0.07,-0.8,0.4,1,36
